ParkName,Date,RecreationVisits,predicted,lower_bound,upper_bound
Mount Rainier NP,2020-05-01,4900.0,81332.46313690428,25378.66299405574,137286.2632797528
Mount Rainier NP,2021-06-01,235769.0,176356.26959636374,120402.4694535161,232310.06973921138
Mount Rainier NP,2021-07-01,449446.0,347638.99454801716,291685.1944051696,403592.79469086474
Mount Rainier NP,2021-11-01,20735.0,77011.09823325697,21057.298090409422,132964.8983761045
National Park of American Samoa,2016-08-01,4107.0,1170.8348055196632,-1258.3615633314346,3600.0311743707607
National Park of American Samoa,2017-04-01,7496.0,4522.38817383937,2094.7220397581877,6950.054307920553
National Park of American Samoa,2017-10-01,11494.0,4465.378606553988,2037.7461340500313,6893.011079057945
National Park of American Samoa,2017-12-01,4794.0,7353.3846279189,4925.910716877726,9780.858538960074
National Park of American Samoa,2018-02-01,2308.0,5313.170112821006,2886.4977107850987,7739.842514856913
National Park of American Samoa,2018-10-01,4002.0,1365.6841236825667,-1060.845168864601,3792.2134162297343
National Park of American Samoa,2018-11-01,5766.0,2848.0083162515702,421.48155649927185,5274.535076003869
National Park of American Samoa,2019-01-01,792.0,3434.459616140058,1008.3459024751755,5860.573329804941
National Park of American Samoa,2019-03-01,7152.0,3538.648499462497,1112.8580918760513,5964.438907048943
National Park of American Samoa,2019-06-01,3464.0,6496.134210302612,4070.3824456982297,8921.885974906994
National Park of American Samoa,2019-11-01,8456.0,5702.734114334095,3276.986681814007,8128.481546854182
National Park of American Samoa,2019-12-01,1604.0,6602.114254984492,4176.444434844336,9027.784075124648
National Park of American Samoa,2020-02-01,564.0,3290.8347331286673,865.5662612160386,5716.103205041296
National Park of American Samoa,2024-04-01,3591.0,1032.7312153941384,-1391.4622027821024,3456.9246335703792
National Park of American Samoa,2025-07-01,9078.0,1260.4330803151852,-1163.7043729405368,3684.570533570907
National Park of American Samoa,2025-08-01,1351.0,5207.7208550730975,2783.616960469222,7631.824749676973
New River Gorge NP & PRES,1991-05-01,116398.0,38429.618836539245,-2689.451236582783,79548.68890966127
New River Gorge NP & PRES,1991-06-01,157216.0,102754.93000627033,61636.25327484912,143873.60673769153
New River Gorge NP & PRES,1991-08-01,123658.0,72454.89210861927,31336.865432553,113572.91878468555
New River Gorge NP & PRES,1992-07-01,164629.0,121834.75699720922,80718.94849996512,162950.5654944533
New River Gorge NP & PRES,1995-07-01,228763.0,182385.33921626804,141270.80930135012,223499.86913118596
New River Gorge NP & PRES,1996-08-01,228427.0,182741.0315889309,141626.5369496647,223855.5262281971
New River Gorge NP & PRES,2001-08-01,227856.0,185450.72805453785,144336.24848836465,226565.20762071104
New River Gorge NP & PRES,2002-06-01,227767.0,176514.27709823987,135399.7975644924,217628.75663198734
New River Gorge NP & PRES,2003-06-01,139886.0,191296.76673517906,150182.28721544213,232411.24625491598
New River Gorge NP & PRES,2003-07-01,270651.0,187748.31663033259,146633.83711121778,228862.7961494474
New River Gorge NP & PRES,2005-08-01,138327.0,199379.57684438888,158265.0973306449,240494.05635813286
New River Gorge NP & PRES,2007-07-01,230482.0,273812.95599107316,232698.47647780736,314927.43550433894
New River Gorge NP & PRES,2008-10-01,167973.0,118254.70009543626,77140.22058221523,159369.1796086573
New River Gorge NP & PRES,2011-07-01,192667.0,234152.09427725186,193037.61476404435,275266.57379045937
New River Gorge NP & PRES,2014-10-01,76446.0,135329.4006207423,94214.92110753538,176443.88013394922
New River Gorge NP & PRES,2015-08-01,151652.0,198281.7939428,157167.3144295931,239396.2734560069
New River Gorge NP & PRES,2015-10-01,144907.0,101403.90811591924,60289.428602712345,142518.38762912614
New River Gorge NP & PRES,2020-04-01,52875.0,97889.17805317839,56774.69853997147,139003.65756638531
New River Gorge NP & PRES,2021-03-01,103151.0,55188.43891825177,14073.95940504485,96302.91843145869
New River Gorge NP & PRES,2021-06-01,220558.0,176815.72181871632,135701.2423055094,217930.20133192325
New River Gorge NP & PRES,2021-07-01,288827.0,201506.88379976974,160392.4042865628,242621.36331297667
New River Gorge NP & PRES,2021-09-01,178614.0,137034.87898754282,95920.3994743359,178149.35850074975
New River Gorge NP & PRES,2023-10-01,141544.0,183416.58818691183,142302.1086737049,224531.06770011876
New River Gorge NP & PRES,2024-10-01,215169.0,161841.99831271573,120727.51879950883,202956.47782592263
New River Gorge NP & PRES,2025-04-01,56842.0,148992.35543432564,107877.87592111871,190106.83494753257
New River Gorge NP & PRES,2025-05-01,251739.0,177876.35453631764,136761.8750231107,218990.83404952456
New River Gorge NP & PRES,2025-07-01,259769.0,304989.91723940964,263875.4377262027,346104.39675261657
North Cascades NP,1979-05-01,58174.0,16456.541293454553,-6417.528259740302,39330.610846649404
North Cascades NP,1979-06-01,96038.0,44637.93766149486,21871.51661948981,67404.35870349992
North Cascades NP,1979-07-01,131505.0,74094.04896998868,51406.21296658329,96781.88497339407
North Cascades NP,1979-08-01,174385.0,102529.5395448454,79895.91865909302,125163.16043059777
North Cascades NP,1979-10-01,79082.0,102521.33799527798,79933.57644603951,125109.09954451644
North Cascades NP,1979-11-01,43492.0,76175.69945139799,53588.80972955519,98762.58917324079
North Cascades NP,1979-12-01,6818.0,53102.180171159096,30524.539534442752,75679.82080787544
North Cascades NP,1980-11-01,37888.0,68390.75250615734,46774.34917122703,90007.15584108765
North Cascades NP,1981-05-01,109009.0,71408.44788407476,49863.574219943606,92953.32154820592
North Cascades NP,1981-07-01,126616.0,166552.97490833397,145022.38555830665,188083.5642583613
North Cascades NP,1981-10-01,73162.0,105113.85864543822,83599.54175150648,126628.17553936996
North Cascades NP,1982-05-01,40040.0,101721.39968871468,80229.58695590518,123213.21242152418
North Cascades NP,1982-06-01,134199.0,74234.91012038686,52745.161243497336,95724.65899727639
North Cascades NP,1982-07-01,181110.0,151040.7100287065,129552.8223017596,172528.59775565338
North Cascades NP,1982-08-01,205764.0,231578.2176785695,210092.00891502463,253064.42644211435
North Cascades NP,1982-10-01,78880.0,102521.06943851372,81037.74347583296,124004.39540119447
North Cascades NP,1984-05-01,25020.0,60668.9904483756,39196.62297247855,82141.35792427266
North Cascades NP,1984-09-01,94295.0,153282.89959813294,131811.16341108372,174754.63578518215
North Cascades NP,1985-08-01,165990.0,191889.72663265635,170418.84733813163,213360.60592718108
North Cascades NP,1986-08-01,231076.0,160060.54917593088,138589.96940445396,181531.1289474078
North Cascades NP,1986-09-01,100952.0,143106.0101041495,121635.44264427025,164576.57756402873
North Cascades NP,1988-07-01,175386.0,143117.86803966126,121647.40491739396,164588.33116192857
North Cascades NP,1988-08-01,177543.0,233102.2038413908,211631.7419622615,254572.66572052008
North Cascades NP,1989-07-01,113194.0,164083.41198859946,142612.95800757207,185553.86596962684
North Cascades NP,1989-08-01,97554.0,145783.56366683368,124313.11006165677,167254.0172720106
North Cascades NP,1990-06-01,82245.0,60069.65988678236,38599.208543985704,81540.11122957902
North Cascades NP,1990-07-01,109877.0,136853.92214601862,115383.47092876928,158324.37336326798
North Cascades NP,1990-09-01,77909.0,52971.75107324698,31501.300072488393,74442.20207400557
North Cascades NP,1991-05-01,353.0,22022.17100729602,551.7205457627533,43492.62146882928
North Cascades NP,1991-06-01,843.0,56937.21453720408,35466.76411760818,78407.66495679998
North Cascades NP,1991-07-01,6292.0,56420.33110438245,34949.88072274511,77890.78148601978
North Cascades NP,1991-08-01,9478.0,36925.87968531317,15455.429338033067,58396.33003259328
North Cascades NP,1991-10-01,985.0,-27184.906126569436,-48655.35641460473,-5714.455838534144
Olympic NP,1979-07-01,472052.0,135355.2081360855,3035.6733074847725,267674.74296468624
Olympic NP,1979-08-01,611121.0,271095.99246803386,139442.7682490471,402749.2166870206
Olympic NP,1979-09-01,173679.0,360737.5677189466,229536.7182702627,491938.4171676305
Olympic NP,1981-08-01,729133.0,571186.009845403,450744.929548196,691627.09014261
